source,target
Golden Earring,38 Special (band)
Golden Earring,Led Zeppelin
Golden Earring,Santana (band)
Golden Earring,Rush (band)
Goo Goo Dolls,Motörhead
Goo Goo Dolls,Supertramp
Good Charlotte,The Smiths
Good Charlotte,Simple Plan
Good Charlotte,Linkin Park
Good Charlotte,The Offspring
Good Charlotte,Sex Pistols
Good Charlotte,No Doubt
Good Charlotte,Avenged Sevenfold
Good Charlotte,The Clash
Good Charlotte,Sum 41
Good Charlotte,The Cure
Good Charlotte,Tenacious D
Good Charlotte,Beastie Boys
Good Charlotte,Boys Like Girls
Good Charlotte,Green Day
Good Charlotte,Blink-182
Good Charlotte,Fall Out Boy
Good Charlotte,Social Distortion
Good Charlotte,Silverchair
Grand Funk Railroad,Bob Seger
Grand Funk Railroad,Cream (band)
Grand Funk Railroad,Peter Frampton
Grand Funk Railroad,Frank Zappa
Grand Funk Railroad,38 Special (band)
Grand Funk Railroad,Kiss (band)
Grateful Dead,Dave Matthews Band
Grateful Dead,Blues Traveler
Grateful Dead,Bob Dylan
Grateful Dead,Jefferson Airplane
Grateful Dead,The Velvet Underground
Grateful Dead,Janis Joplin
Grateful Dead,John Mayer
Grateful Dead,Pink Floyd
Great White,Iron Maiden
Great White,Bon Jovi
Great White,Guns N' Roses
Great White,Quiet Riot
Great White,Megadeth
Great White,Judas Priest
Great White,Poison (American band)
Great White,Skid Row (American band)
Great White,Warrant (American band)
Great White,Kiss (band)
Great White,Whitesnake
Great White,Anthrax (American band)
Great White,Ozzy Osbourne
Great White,W.A.S.P. (band)
Great White,Ratt
Great White,Alice Cooper
Great White,Scorpions (band)
Great White,Twisted Sister
Great White,Mötley Crüe
Great White,Tesla (band)
Green Day,Iggy Pop
Green Day,Cheap Trick
Green Day,Sex Pistols
Green Day,Nirvana (band)
Green Day,Sum 41
Green Day,Tom Petty and the Heartbreakers
Green Day,Red Hot Chili Peppers
Green Day,Ramones
Green Day,AFI (band)
Green Day,Avril Lavigne
Green Day,Blink-182
Green Day,Fall Out Boy
Green Day,U2
Green Day,Blondie (band)
Green Day,Weezer
Green Day,Social Distortion
Green Day,Hall & Oates
Green Day,Garbage (band)
Green Day,Aerosmith
Green Day,John Lennon
Green Day,Oasis (band)
Green Day,Bowling for Soup
Greta Van Fleet,Joe Cocker
Greta Van Fleet,Elton John
Greta Van Fleet,Eric Clapton
Greta Van Fleet,Queen (band)
Greta Van Fleet,Rush (band)
Greta Van Fleet,Robert Plant
Greta Van Fleet,Aerosmith
Greta Van Fleet,Bob Seger
Greta Van Fleet,Led Zeppelin
Guns N' Roses,Tom Petty
Guns N' Roses,Jim Croce
Guns N' Roses,Electric Light Orchestra
Guns N' Roses,Iron Maiden
Guns N' Roses,Motörhead
Guns N' Roses,Van Halen
Guns N' Roses,Cheap Trick
Guns N' Roses,Soundgarden
Guns N' Roses,Sex Pistols
Guns N' Roses,Nirvana (band)
Guns N' Roses,Avenged Sevenfold
Guns N' Roses,Metallica
Guns N' Roses,T. Rex (band)
Guns N' Roses,Black Sabbath
Guns N' Roses,Jane's Addiction
Guns N' Roses,Led Zeppelin
Guns N' Roses,Sum 41
Guns N' Roses,Hinder
Guns N' Roses,Don Henley
Guns N' Roses,Nickelback
Guns N' Roses,Red Hot Chili Peppers
Guns N' Roses,Velvet Revolver
Guns N' Roses,Elton John
Guns N' Roses,Joe Satriani
Guns N' Roses,Accept (band)
Guns N' Roses,Eagles (band)
Guns N' Roses,Buckcherry
Guns N' Roses,Bullet for My Valentine
Guns N' Roses,Alter Bridge
Guns N' Roses,Fall Out Boy
Guns N' Roses,U2
Guns N' Roses,Nine Inch Nails
Guns N' Roses,AC/DC
Guns N' Roses,Cinderella (band)
Guns N' Roses,Def Leppard
Guns N' Roses,Neil Young
Guns N' Roses,Primus (band)
Guns N' Roses,Ozzy Osbourne
Guns N' Roses,Faith No More
Guns N' Roses,The Rolling Stones
Guns N' Roses,Paul McCartney and Wings
Guns N' Roses,Alice Cooper
Guns N' Roses,Aerosmith
Guns N' Roses,Marilyn Manson (band)
Guns N' Roses,New York Dolls
Guns N' Roses,The Cult
Guns N' Roses,Beck
Guns N' Roses,John Lennon
Guns N' Roses,Mötley Crüe
Guns N' Roses,Queen (band)
Guns N' Roses,Oasis (band)
Halestorm,Bullet for My Valentine
Halestorm,Avenged Sevenfold
Halestorm,Guns N' Roses
Halestorm,Skid Row (American band)
Halestorm,Evanescence
Halestorm,Black Sabbath
Halestorm,Shinedown
Halestorm,Dio (band)
Halestorm,Ozzy Osbourne
Hall & Oates,Simon & Garfunkel
Hall & Oates,David Bowie
Hall & Oates,Elton John
Hall & Oates,The Doors
Hall & Oates,Paul McCartney
Hall & Oates,Icehouse (band)
Harry Chapin,James Taylor
Harry Chapin,Kenny Loggins
Harry Nilsson,Frank Zappa
Harry Nilsson,Three Dog Night
Harry Nilsson,Paul McCartney
Harry Nilsson,Little Richard
Harry Nilsson,John Lennon
Harry Nilsson,Badfinger
Harry Nilsson,Ringo Starr
Harry Nilsson,Stevie Nicks
Harry Nilsson,The Beatles
Harry Nilsson,The Monkees
Harry Nilsson,Elvis Presley
Harry Nilsson,The Yardbirds
Heart (band),R.E.M.
Heart (band),Chris Cornell
Heart (band),Elton John
Heart (band),Rod Stewart
Heart (band),Cheap Trick
Heart (band),Pearl Jam
Heart (band),Halestorm
Heart (band),Led Zeppelin
Heart (band),Jackson Browne
Heart (band),Alice in Chains
Heart (band),Def Leppard
Heart (band),Genesis (band)
Heart (band),Neil Young
Heart (band),Paramore
Heart (band),Journey (band)
Heart (band),Ozzy Osbourne
Heart (band),Queen (band)
Heart (band),Soundgarden
Heart (band),Joan Jett
Heart (band),Metallica
Heart (band),Guns N' Roses
Heart (band),ZZ Top
Heart (band),Robert Plant
Herman's Hermits,Morrissey
Herman's Hermits,The Beatles
Highly Suspect,Sublime (band)
Highly Suspect,Deftones
Highly Suspect,Halestorm
Highly Suspect,Jimi Hendrix
Highly Suspect,Pink Floyd
Highly Suspect,10 Years (band)
Highly Suspect,Stone Temple Pilots
Highly Suspect,Catfish and the Bottlemen
Highly Suspect,Chevelle (band)
Hinder,Bon Jovi
Hinder,Soundgarden
Hinder,Guns N' Roses
Hinder,Led Zeppelin
Hinder,3 Doors Down
Hinder,Three Days Grace
Hinder,Nickelback
Hinder,Bob Seger
Hinder,Papa Roach
Hinder,Theory of a Deadman
Hinder,Bush (British band)
Hinder,Breaking Benjamin
Hinder,Nirvana (band)
Hinder,Def Leppard
Hinder,Creed (band)
Hinder,Collective Soul
Hinder,Foo Fighters
Hinder,Rainbow (rock band)
Hinder,Ozzy Osbourne
Hinder,The Rolling Stones
Hinder,Aerosmith
Hinder,Saliva (band)
Hinder,Mötley Crüe
Hinder,Daughtry (band)
Hinder,Saving Abel
Hinder,Kiss (band)
Hinder,AC/DC
Hole (band),The Smashing Pumpkins
Hole (band),Red Hot Chili Peppers
Hole (band),Bob Dylan
Hole (band),The Beach Boys
Hole (band),The Byrds
Hole (band),The Doors
Hole (band),Neil Young
Hole (band),Jeff Buckley
Hole (band),Fleetwood Mac
Hole (band),Faith No More
Hole (band),Echo & the Bunnymen
Hole (band),Marilyn Manson (band)
Hole (band),John Lennon
Hole (band),Sonic Youth
Hole (band),Nirvana (band)
Hole (band),Metallica
Hoobastank,Creed (band)
Hoobastank,Velvet Revolver
Hoobastank,Linkin Park
Hoobastank,Faith No More
Hoobastank,Incubus (band)
Hootie & the Blowfish,Bob Dylan
Hootie & the Blowfish,Barenaked Ladies
Hootie & the Blowfish,Led Zeppelin
Huey Lewis and the News,Elvis Costello
Huey Lewis and the News,Thin Lizzy
Huey Lewis and the News,Van Morrison
Ian Dury,Steely Dan
Ian Dury,The Who
Ian Dury,Bob Dylan
Ian Dury,Elvis Costello
Ian Dury,Gene Vincent
Ian Dury,Pink Floyd
Icehouse (band),Cold Chisel
Icehouse (band),Coldplay
Icehouse (band),Midnight Oil
Icehouse (band),Simple Minds
Icehouse (band),Lou Reed
Icehouse (band),David Bowie
Icehouse (band),Roxy Music
Icehouse (band),Hall & Oates
Icehouse (band),Talking Heads
Icehouse (band),INXS
Iggy Pop,Lou Reed
Iggy Pop,Depeche Mode
Iggy Pop,David Bowie
Iggy Pop,Little Richard
Iggy Pop,Alice Cooper
Iggy Pop,Joy Division
Iggy Pop,Elvis Costello
Iggy Pop,Blondie (band)
Iggy Pop,Bo Diddley
Iggy Pop,Sex Pistols
Iggy Pop,Rammstein
Iggy Pop,White Zombie (band)
Iggy Pop,Guns N' Roses
Iggy Pop,Sum 41
Iggy Pop,Morrissey
Iggy Pop,Nirvana (band)
Iggy Pop,Green Day
Iggy Pop,Nine Inch Nails
Iggy Pop,Simple Minds
Imagine Dragons,Mumford & Sons
Imagine Dragons,Coldplay
Imagine Dragons,Nirvana (band)
Imagine Dragons,System of a Down
Imagine Dragons,Muse (band)
Imagine Dragons,U2
Imagine Dragons,Slipknot (band)
Imagine Dragons,Harry Nilsson
Imagine Dragons,Foster the People
Imagine Dragons,X Ambassadors
Imagine Dragons,Linkin Park
Imagine Dragons,Arcade Fire
Imagine Dragons,The Beatles
Imagine Dragons,Train (band)
Imagine Dragons,Nickelback
Incubus (band),Linkin Park
Incubus (band),Stone Temple Pilots
Incubus (band),311 (band)
Incubus (band),Soundgarden
Incubus (band),Nirvana (band)
Incubus (band),System of a Down
Incubus (band),Pearl Jam
Incubus (band),Alice in Chains
Incubus (band),Jimmy Eat World
Incubus (band),Primus (band)
Incubus (band),Red Hot Chili Peppers
Incubus (band),Foo Fighters
Incubus (band),R.E.M.
Incubus (band),Beastie Boys
Incubus (band),Hoobastank
Incubus (band),Staind
Incubus (band),Steve Vai
Incubus (band),Deftones
Incubus (band),Korn
Incubus (band),Duran Duran
Incubus (band),Faith No More
Incubus (band),Rage Against the Machine
Interpol (band),Joy Division
Interpol (band),U2
Interpol (band),Echo & the Bunnymen
INXS,Bee Gees
INXS,AC/DC
INXS,Men at Work
INXS,Sex Pistols
INXS,Matchbox Twenty
INXS,Hall & Oates
INXS,The Kinks
INXS,Elton John
INXS,Cold Chisel
INXS,Crowded House
INXS,Jane's Addiction
INXS,Led Zeppelin
INXS,Midnight Oil
INXS,Simple Minds
INXS,The Go-Go's
INXS,Red Hot Chili Peppers
INXS,The Pretenders
INXS,Pink Floyd
INXS,Queen (band)
Iron Maiden,Jethro Tull (band)
Iron Maiden,Yes (band)
Iron Maiden,Kiss (band)
Iron Maiden,Alice in Chains
Iron Maiden,Coheed and Cambria
Iron Maiden,Def Leppard
Iron Maiden,Genesis (band)
Iron Maiden,Anthrax (American band)
Iron Maiden,Pink Floyd
Iron Maiden,Ghost (Swedish band)
Iron Maiden,Queen (band)
Iron Maiden,Trivium (band)
Iron Maiden,Jimi Hendrix
Iron Maiden,Deep Purple
Iron Maiden,Avenged Sevenfold
Iron Maiden,Metallica
Iron Maiden,Black Sabbath
Iron Maiden,Led Zeppelin
Iron Maiden,Uriah Heep (band)
Iron Maiden,Golden Earring
Iron Maiden,Judas Priest
Iron Maiden,Thin Lizzy
Jack White,Neil Young
Jack White,Pink Floyd
Jack White,Led Zeppelin
Jack White,U2
Jack White,Queens of the Stone Age
Jack White,Elvis Presley
Jack White,Bob Dylan
Jack White,The Rolling Stones
Jack White,Elton John
Jack White,The White Stripes
Jack White,Bo Diddley
Jackson Browne,Neil Young
Jackson Browne,James Taylor
Jackson Browne,"Crosby, Stills, Nash & Young"
Jackson Browne,Alice Cooper
Jackson Browne,John Lennon
Jackson Browne,Eagles (band)
Jackson Browne,Heart (band)
Jackson Browne,Linda Ronstadt
Jackson Browne,Avril Lavigne
Jackson Browne,Green Day
Jackson Browne,Bruce Springsteen
Jackson Browne,Glenn Frey
Jackson Browne,Roy Orbison
Jackson Browne,The Beatles
Jackson Browne,Harry Chapin
Jackson Browne,Don Henley
Jackson Browne,R.E.M.
Jackson Browne,U2
Jackson Browne,Kings of Leon
James Blunt,Sheryl Crow
James Blunt,Elton John
James Taylor,Sheryl Crow
James Taylor,Bruce Springsteen
James Taylor,George Harrison
James Taylor,Jackson Browne
James Taylor,Elton John
James Taylor,Linda Ronstadt
James Taylor,Buddy Holly
James Taylor,Sting (musician)
James Taylor,Paul McCartney
Jane's Addiction,Alice Cooper (band)
Jane's Addiction,Nine Inch Nails
Jane's Addiction,Sly and the Family Stone
Jane's Addiction,Extreme (band)
Jane's Addiction,Korn
Jane's Addiction,Interpol (band)
Jane's Addiction,Queens of the Stone Age
Jane's Addiction,Pink Floyd
Jane's Addiction,Alice Cooper
Jane's Addiction,Joy Division
Jane's Addiction,Chuck Berry
Jane's Addiction,Rage Against the Machine
Jane's Addiction,P.O.D.
Jane's Addiction,Incubus (band)
Jane's Addiction,Van Halen
Jane's Addiction,Iggy Pop
Jane's Addiction,Guns N' Roses
Jane's Addiction,Led Zeppelin
Jane's Addiction,Tool (band)
Jane's Addiction,Red Hot Chili Peppers
Jane's Addiction,Living Colour
Jane's Addiction,Ramones
Jane's Addiction,Limp Bizkit
Jane's Addiction,Foo Fighters
Jane's Addiction,Alanis Morissette
Jane's Addiction,Nirvana (band)
Jane's Addiction,System of a Down
Janis Joplin,Jefferson Airplane
Janis Joplin,Canned Heat
Janis Joplin,Joe Cocker
Janis Joplin,The Mamas & the Papas
Janis Joplin,Grateful Dead
Janis Joplin,Elvis Presley
Janis Joplin,The Band
Janis Joplin,John Lennon
Janis Joplin,Ten Years After
Janis Joplin,The Doors
Janis Joplin,Jimi Hendrix
Jeff Buckley,Elvis Costello
Jeff Buckley,Queen (band)
Jeff Buckley,Chris Cornell
Jeff Buckley,Bruce Springsteen
Jeff Buckley,Van Morrison
Jeff Buckley,Jimi Hendrix
Jeff Buckley,Soundgarden
Jeff Buckley,Muse (band)
Jeff Buckley,Led Zeppelin
Jeff Buckley,Robert Plant
Jeff Buckley,Tool (band)
Jeff Buckley,Foo Fighters
Jeff Buckley,Bob Dylan
Jeff Buckley,Morrissey
Jeff Buckley,Radiohead
Jeff Buckley,Coldplay
Jeff Buckley,Yes (band)
Jeff Buckley,U2
Jeff Buckley,Kiss (band)
Jeff Buckley,Genesis (band)
Jeff Buckley,Lou Reed
Jeff Buckley,Rush (band)
Jeff Buckley,The Pretenders
Jeff Buckley,Pink Floyd
Jeff Buckley,David Bowie
Jefferson Airplane,Jefferson Starship
Jefferson Airplane,The Beatles
Jefferson Airplane,Starship (band)
Jefferson Airplane,Santana (band)
Jefferson Airplane,"Crosby, Stills, Nash & Young"
Jefferson Airplane,The Lovin' Spoonful
Jefferson Airplane,Frank Zappa
Jefferson Airplane,Grateful Dead
Jefferson Airplane,Donovan
Jefferson Airplane,The Beach Boys
Jefferson Airplane,The Byrds
Jefferson Starship,Starship (band)
Jefferson Starship,Jefferson Airplane
Jefferson Starship,Canned Heat
Jefferson Starship,Grateful Dead
Jefferson Starship,Journey (band)
Jefferson Starship,Ten Years After
Jerry Lee Lewis,John Fogerty
Jerry Lee Lewis,Little Richard
Jerry Lee Lewis,Chuck Berry
Jerry Lee Lewis,Roy Orbison
Jerry Lee Lewis,Joe Walsh
Jerry Lee Lewis,Elvis Presley
Jerry Lee Lewis,Elton John
Jerry Lee Lewis,The Big Bopper
Jethro Tull (band),David Bowie
Jethro Tull (band),Rainbow (rock band)
Jethro Tull (band),Ozzy Osbourne
Jethro Tull (band),W.A.S.P. (band)
Jethro Tull (band),Roxy Music
Jethro Tull (band),Eric Clapton
Jethro Tull (band),Dire Straits
Jethro Tull (band),Iron Maiden
Jethro Tull (band),Jimi Hendrix
Jethro Tull (band),The Beatles
Jethro Tull (band),Metallica
Jethro Tull (band),Phil Collins
Jethro Tull (band),Cream (band)
Jethro Tull (band),Elton John
Jethro Tull (band),Black Sabbath
Jethro Tull (band),Pearl Jam
Jethro Tull (band),Led Zeppelin
Jethro Tull (band),Frank Zappa
Jethro Tull (band),Rush (band)
Jim Croce,Queen (band)
Jimi Hendrix,Judas Priest
Jimi Hendrix,Red Hot Chili Peppers
Jimi Hendrix,Elvis Presley
Jimi Hendrix,Bob Dylan
Jimi Hendrix,The Rolling Stones
Jimi Hendrix,Little Richard
Jimi Hendrix,Aerosmith
Jimi Hendrix,Chuck Berry
Jimi Hendrix,Joe Satriani
Jimi Hendrix,John Lennon
Jimi Hendrix,Eric Clapton
Jimi Hendrix,Beastie Boys
Jimi Hendrix,Stevie Ray Vaughan
Jimi Hendrix,Marilyn Manson
Jimi Hendrix,Kiss (band)
Jimi Hendrix,Frank Zappa
Jimi Hendrix,Chicago (band)
Jimi Hendrix,Metallica
Jimi Hendrix,Paul McCartney
Jimi Hendrix,The Cure
Jimi Hendrix,Funkadelic
Jimi Hendrix,Cream (band)
Jimi Hendrix,Traffic (band)
Jimi Hendrix,Eddie Cochran
Jimi Hendrix,George Harrison
Jimi Hendrix,Steve Winwood
Jimi Hendrix,Nirvana (band)
Jimi Hendrix,Jefferson Airplane
Jimi Hendrix,Black Sabbath
Jimi Hendrix,Pearl Jam
Jimi Hendrix,Alice in Chains
Jimi Hendrix,Janis Joplin
Jimmy Eat World,The Smashing Pumpkins
Jimmy Eat World,Pixies (band)
Jimmy Eat World,Foo Fighters
Jimmy Eat World,Garbage (band)
Jimmy Eat World,Radiohead
Jimmy Eat World,Beastie Boys
Jimmy Eat World,Green Day
Jimmy Eat World,Nine Inch Nails
Jimmy Eat World,My Chemical Romance
Jimmy Eat World,Nirvana (band)
Joan Jett,Nirvana (band)
Joan Jett,Ramones
Joan Jett,David Bowie
Joan Jett,Alice Cooper
Joan Jett,Aerosmith
Joan Jett,Queen (band)
Joan Jett,Billy Idol
Joan Jett,Bruce Springsteen
Joan Jett,Van Halen
Joan Jett,Sex Pistols
Joan Jett,Harry Chapin
Joan Jett,Marilyn Manson (band)
Joan Jett,Tom Petty and the Heartbreakers
Joan Jett,Cheap Trick
Joe Cocker,Phil Collins
Joe Cocker,Elvis Presley
Joe Cocker,Bob Dylan
Joe Cocker,Billy Joel
Joe Cocker,George Thorogood
Joe Cocker,Traffic (band)
Joe Cocker,Steve Winwood
Joe Cocker,Paul McCartney
Joe Cocker,Chuck Berry
Joe Cocker,Eric Clapton
Joe Cocker,Queen (band)
Joe Cocker,Bryan Adams
Joe Cocker,Ringo Starr
Joe Cocker,George Harrison
Joe Cocker,Bo Diddley
Joe Satriani,Blue Öyster Cult
Joe Satriani,Counting Crows
Joe Satriani,Peter Frampton
Joe Satriani,Coldplay
Joe Satriani,Crowded House
Joe Satriani,Steve Vai
Joe Satriani,Primus (band)
Joe Satriani,Red Hot Chili Peppers
Joe Satriani,Alice Cooper
Joe Satriani,Eric Clapton
Joe Satriani,Van Halen
Joe Satriani,Jimi Hendrix
Joe Satriani,Deep Purple
Joe Satriani,Metallica
Joe Satriani,Third Eye Blind
Joe Walsh,Don Henley
Joe Walsh,Manfred Mann
Joe Walsh,"Emerson, Lake & Palmer"
Joe Walsh,Cream (band)
Joe Walsh,George Thorogood
Joe Walsh,Peter Frampton
Joe Walsh,Steve Winwood
Joe Walsh,Faces (band)
Joe Walsh,Foo Fighters
Joe Walsh,Fleetwood Mac
Joe Walsh,America (band)
Joe Walsh,Little Richard
Joe Walsh,Chuck Berry
Joe Walsh,Survivor (band)
Joe Walsh,Dan Fogelberg
Joe Walsh,Eric Clapton
Joe Walsh,Eagles (band)
Joe Walsh,REO Speedwagon
Joe Walsh,Ringo Starr
Joe Walsh,Bruce Springsteen
Joe Walsh,Glenn Frey
Joe Walsh,Stevie Nicks
Joe Walsh,Roy Orbison
Joe Walsh,Jimi Hendrix
Joe Walsh,Deep Purple
Joe Walsh,Led Zeppelin
Joe Walsh,Paul McCartney
John Fogerty,Bruce Springsteen
John Fogerty,Bo Diddley
John Fogerty,Creedence Clearwater Revival
John Fogerty,Status Quo (band)
John Fogerty,Don Henley
John Fogerty,Jerry Lee Lewis
John Fogerty,Foo Fighters
John Fogerty,John Mellencamp
John Fogerty,Little Richard
John Lennon,Little Richard
John Lennon,Roxy Music
John Lennon,Eric Clapton
John Lennon,Ringo Starr
John Lennon,George Harrison
John Lennon,Fats Domino
John Lennon,The Beatles
John Lennon,Paul McCartney
John Lennon,Bob Seger
John Lennon,Elvis Presley
John Lennon,Bob Dylan
John Lennon,Elton John
John Lennon,Harry Nilsson
John Lennon,David Bowie
John Mayall,Eric Clapton
John Mayall,The Mothers of Invention
John Mayall,Jimi Hendrix
John Mayall,Canned Heat
John Mayall,Fleetwood Mac
John Mayall,Chris Rea
John Mayall,Joe Walsh
John Mayall,Manfred Mann
John Mayall,Cream (band)
John Mayall,John Mayall & the Bluesbreakers
John Mayall & the Bluesbreakers,John Mayall
John Mayall & the Bluesbreakers,Journey (band)
John Mayall & the Bluesbreakers,The Rolling Stones
John Mayall & the Bluesbreakers,Eric Clapton
John Mayall & the Bluesbreakers,Frank Zappa
John Mayall & the Bluesbreakers,Fleetwood Mac
John Mayall & the Bluesbreakers,Cream (band)
John Mayall & the Bluesbreakers,Jefferson Starship
John Mayer,The Black Crowes
John Mayer,Grateful Dead
John Mayer,Train (band)
John Mayer,Counting Crows
John Mayer,Dave Matthews Band
John Mayer,Stevie Ray Vaughan
John Mayer,Sheryl Crow
John Mayer,Jimi Hendrix
